price,accommodates,bedrooms,beds,room_type,property_type,latitude,longitude,availability_365,minimum_nights,maximum_nights,number_of_reviews,bathrooms
334.0,4,2.0,2.0,Entire home/apt,Entire condo,51.4969784,-0.1339261,285,3,365,163,2.0
111.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.51188,-0.18083,40,1,365,1,1.0
157.0,6,2.0,2.0,Entire home/apt,Entire rental unit,51.48709,-0.18877,296,1,365,1,1.5
176.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.52205844710575,-0.1571525915054905,337,13,730,0,1.0
110.0,4,2.0,3.0,Entire home/apt,Entire rental unit,51.5892,-0.09671,91,1,60,84,1.0
135.0,3,1.0,0.0,Entire home/apt,Entire rental unit,51.47456,-0.03247,102,4,30,0,1.0
160.0,2,1.0,2.0,Private room,Private room in home,51.39997,-0.19021,15,1,365,8,1.0
81.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5427,-0.20568,2,3,20,1,2.0
125.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5423786,-0.1723378,4,3,30,2,1.0
96.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.48393650388878,-0.2081275087988418,2,2,365,16,2.0
121.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.4989957923872,-0.1641986413350017,10,7,365,2,1.0
254.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.518506022161496,-0.1954242559350807,154,1,1125,46,1.0
103.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.4952351689584,-0.2118424696511923,130,1,1125,2,1.0
54.0,2,1.0,1.0,Private room,Private room in home,51.49483,-0.22878,204,1,365,6,1.0
56.0,2,1.0,1.0,Private room,Private room in townhouse,51.50559,0.02526,90,2,20,109,1.0
557.0,6,3.0,3.0,Entire home/apt,Entire condo,51.5108621225984,-0.1468553021550178,292,2,1125,96,2.0
45.0,1,1.0,1.0,Private room,Private room in home,51.59853269424875,0.1739731964053653,65,1,60,7,1.0
162.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.52845,-0.08393,195,3,365,0,1.0
439.0,6,3.0,4.0,Entire home/apt,Entire home,51.47518539428711,-0.2865670025348663,231,2,62,155,1.0
447.0,5,3.0,3.0,Entire home/apt,Entire serviced apartment,51.5488733070197,-0.48105617069367,361,1,1125,1,2.0
193.0,2,1.0,1.0,Entire home/apt,Entire condo,51.5199526,-0.1406334,329,1,365,46,1.0
53.0,1,1.0,1.0,Private room,Private room in guesthouse,51.48391,-0.31852,355,1,365,12,1.0
58.0,2,1.0,1.0,Private room,Private room in rental unit,51.4603669,-0.0321142,165,2,28,69,
120.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.57309836771356,-0.0264151846174616,364,3,365,3,1.0
209.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.4959881,-0.1967227,120,2,365,12,2.0
138.0,2,1.0,1.0,Entire home/apt,Entire home,51.59177,-0.12669,16,2,365,1,2.5
159.0,3,1.0,2.0,Entire home/apt,Entire serviced apartment,51.48926,-0.31033,364,30,90,2,1.0
127.0,4,2.0,0.0,Entire home/apt,Entire rental unit,51.47011,-0.20743,78,3,1125,1,2.0
181.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.52145151153976,-0.1395802337078951,38,1,35,26,1.0
202.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.47342,-0.11147,238,1,365,0,1.0
198.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.52078880000001,-0.133683,81,1,365,2,1.0
75.0,2,1.0,2.0,Private room,Private room in home,51.5505632,0.0520869,365,1,365,0,1.0
270.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.51225798190228,-0.1319868425623038,312,1,1125,12,2.0
185.0,2,1.0,1.0,Private room,Private room in rental unit,51.5549432,-0.2836514,345,1,365,7,1.0
237.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.51255,-0.03081,150,2,365,72,2.0
71.0,3,1.0,1.0,Private room,Private room in home,51.502875918636704,-0.4632797500872014,174,1,365,7,1.0
38.0,1,1.0,1.0,Private room,Private room in home,51.49296,-0.30062,41,4,60,36,2.5
60.0,2,1.0,1.0,Private room,Private room in rental unit,51.53511,-0.23708,285,1,15,466,1.0
200.0,6,3.0,3.0,Entire home/apt,Entire rental unit,51.53194,-0.08735,90,28,64,0,1.5
121.0,2,1.0,2.0,Entire home/apt,Entire condo,51.5131325076711,0.011976446032702,30,2,12,8,1.0
57.0,3,1.0,2.0,Private room,Private room in rental unit,51.4918547,-0.206073,349,1,365,14,1.0
175.0,5,2.0,2.0,Entire home/apt,Entire rental unit,51.54867,-0.15065,257,21,365,3,1.0
347.0,5,2.0,2.0,Entire home/apt,Entire serviced apartment,51.49335,-0.18497,149,2,1125,9,2.0
1307.0,5,4.0,5.0,Entire home/apt,Entire condo,51.5137,-0.1379,363,2,7,0,5.5
123.0,2,1.0,1.0,Entire home/apt,Entire condo,51.53692,-0.19695,161,7,1111,58,1.0
194.0,3,1.0,2.0,Entire home/apt,Entire condo,51.494354,-0.102718,6,3,100,34,1.0
54.0,1,1.0,1.0,Private room,Private room in bed and breakfast,51.4524668,-0.2340614,179,3,60,1,2.0
210.0,2,1.0,1.0,Entire home/apt,Entire loft,51.48974,-0.13691,270,1,1125,3,1.0
41.0,2,1.0,1.0,Private room,Private room in townhouse,51.600391325517975,-0.0980068097868771,257,1,365,12,2.0
293.0,6,3.0,3.0,Entire home/apt,Entire rental unit,51.498075965362425,-0.163515775724604,32,4,30,5,2.0
95.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.455396481720925,-0.2123775950166684,82,2,365,5,1.0
55.0,2,1.0,1.0,Private room,Private room in rental unit,51.52150631815122,-0.1721321046352386,349,1,365,2,1.0
166.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.57227,-0.20098,285,1,1125,5,1.0
168.0,2,1.0,1.0,Entire home/apt,Entire condo,51.50449,-0.10286,139,2,30,40,1.0
51.0,2,1.0,1.0,Private room,Private room in rental unit,51.60618,-0.2957,88,1,10,1,
164.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.48006,-0.1839,350,3,20,0,1.0
50.0,2,1.0,2.0,Private room,Private room in home,51.56356,-0.20635,334,2,30,183,1.0
54.0,2,1.0,1.0,Private room,Private room in rental unit,51.5939519,-0.0053936,269,5,365,0,1.5
27.0,1,3.0,1.0,Private room,Private room in home,51.55826,-0.00706,263,90,365,0,2.0
60.0,1,1.0,1.0,Private room,Private room in rental unit,51.52094,-0.15743,64,3,1125,21,1.0
96.0,1,1.0,1.0,Private room,Private room in rental unit,51.52992,-0.07345,329,3,1125,5,1.0
88.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.5222,-0.21153,331,30,365,0,1.0
196.0,4,2.0,2.0,Entire home/apt,Entire condo,51.53472560216457,-0.0867187312749427,319,1,365,32,2.0
51.0,1,1.0,1.0,Private room,Private room in rental unit,51.5601527,-0.1223038,138,4,365,10,
95.0,4,2.0,2.0,Entire home/apt,Entire serviced apartment,51.57453,0.1821,260,7,365,57,2.0
127.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.50677840955558,-0.2094005147218012,194,3,365,75,1.0
249.0,4,1.0,3.0,Entire home/apt,Entire condo,51.51791,-0.15771,80,1,90,35,1.0
695.0,8,4.0,5.0,Entire home/apt,Entire townhouse,51.45731,-0.18936,358,3,720,15,3.0
104.0,5,2.0,3.0,Private room,Private room in condo,51.51103,-0.0518,188,14,365,31,1.0
82.0,1,1.0,1.0,Private room,Private room in casa particular,51.5936,-0.23505,365,2,30,0,1.5
82.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.3988890610924,-0.0457000663119947,205,2,365,16,1.0
72.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.51000922681516,-0.3195605448802694,365,1,1125,3,1.0
245.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.54182388282052,-0.1698274165391922,73,1,14,3,2.0
202.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.491562,-0.19292,335,7,90,1,1.5
202.0,2,1.0,1.0,Entire home/apt,Entire home,51.47022,-0.02222,364,14,1125,1,1.5
153.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.47875,-0.2114,78,2,365,4,1.0
159.0,4,1.0,2.0,Private room,Private room in home,51.5288042,-0.1386159,258,1,15,21,2.0
219.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.51936749999999,-0.1409555,334,5,365,24,1.0
88.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.41542,-0.06801,197,2,180,10,1.0
626.0,5,2.0,2.0,Entire home/apt,Entire home,51.4901496,-0.1503337,360,1,365,14,2.0
40.0,1,1.0,1.0,Private room,Private room in home,51.64132383789917,-0.1844450804980131,363,2,180,18,1.0
100.0,2,2.0,2.0,Entire home/apt,Entire rental unit,51.60374,-0.242,156,5,720,7,1.0
58.0,2,1.0,2.0,Private room,Private room in condo,51.5175,-0.06702,112,2,4,124,1.5
51.0,2,1.0,1.0,Private room,Private room in rental unit,51.37969907785191,-0.0968402558603837,89,2,14,3,1.0
79.0,2,1.0,2.0,Private room,Private room in home,51.4919,-0.03198,179,1,1125,3,2.0
144.0,5,1.0,3.0,Entire home/apt,Entire home,51.53143,0.01121,161,2,365,17,2.0
102.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.49146,0.15207,365,1,1125,29,1.0
119.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.47646,-0.09316,199,2,30,66,1.0
324.0,4,2.0,2.0,Entire home/apt,Entire condo,51.52115,-0.13633,23,2,365,5,1.0
104.0,1,1.0,1.0,Entire home/apt,Entire rental unit,51.4646,-0.17175,358,3,28,0,1.5
137.0,4,1.0,1.0,Entire home/apt,Entire condo,51.48984583677916,-0.1954510156703856,270,1,365,9,1.5
392.0,8,4.0,6.0,Entire home/apt,Entire home,51.5445,-0.06801,363,3,1125,3,2.0
71.0,1,1.0,1.0,Private room,Private room in home,51.58856,-0.00587,365,1,365,0,1.0
79.0,2,1.0,1.0,Private room,Private room in home,51.60551332637121,-0.1128695338945119,176,1,365,0,1.0
99.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.50024279214558,-0.2549211047440808,306,1,365,21,1.0
536.0,10,3.0,6.0,Entire home/apt,Entire rental unit,51.5181088,-0.1679754,336,2,365,34,2.0
33.0,2,1.0,1.0,Private room,Private room in rental unit,51.4563698693358,-0.1140452304864568,149,1,1125,19,
660.0,6,2.0,2.0,Entire home/apt,Entire rental unit,51.512298409594266,-0.1529194384969297,299,4,1125,7,2.0
313.0,6,3.0,5.0,Entire home/apt,Entire rental unit,51.49372,-0.0391,333,3,365,0,2.0
54.0,1,1.0,1.0,Private room,Private room in home,51.46844,0.18079,365,3,30,4,1.0
102.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.5424748,-0.022949,359,3,365,24,1.5
159.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.53254449732359,-0.2061210572719574,313,1,20,31,1.0
160.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5099977,-0.1934106,53,4,6,0,1.5
300.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.53851,-0.12939,349,1,365,1,1.0
56.0,2,1.0,1.0,Private room,Private room in rental unit,51.446314893252136,-0.2399688586592674,269,1,365,0,1.0
1000.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.50944,-0.19609,222,1,1125,9,2.0
34.0,2,1.0,1.0,Private room,Private room in home,51.56478179014665,0.0898230541700914,343,1,21,6,2.0
621.0,5,2.0,2.0,Entire home/apt,Entire serviced apartment,51.49688,-0.15764,24,1,365,1,2.5
103.0,2,1.0,2.0,Private room,Private room in hostel,51.49954,-0.18057,230,1,365,84,1.0
400.0,6,2.0,4.0,Entire home/apt,Entire condo,51.484718,-0.127454,75,3,90,11,2.0
95.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.44552769594346,-0.0666081306716255,216,2,14,34,1.0
165.0,4,2.0,2.0,Entire home/apt,Entire condo,51.48929,-0.28934,88,3,30,0,2.0
86.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5855236,-0.2197661,199,1,365,1,1.0
233.0,5,2.0,2.0,Entire home/apt,Entire rental unit,51.494311875716846,-0.1864585418684652,270,3,365,1,2.0
116.0,1,1.0,1.0,Entire home/apt,Entire rental unit,51.5254,-0.07235,340,1,365,27,1.0
93.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.50722,-0.26536,364,1,1125,1,1.0
112.0,2,1.0,1.0,Entire home/apt,Entire condo,51.47508,-0.23815,58,10,14,7,1.0
146.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.53258,-0.08204,81,3,365,0,1.0
151.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.51782,-0.20588,161,2,365,0,1.0
865.0,6,2.0,4.0,Entire home/apt,Entire home,51.49733,-0.17013,265,1,365,1,2.5
96.0,3,1.0,3.0,Private room,Private room in rental unit,51.42748,-0.16602,109,1,365,0,1.0
128.0,6,2.0,2.0,Entire home/apt,Entire rental unit,51.5129612,-0.2769793,91,2,365,0,2.0
119.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.51603,-0.16557,67,3,1125,22,1.5
97.0,2,1.0,1.0,Entire home/apt,Entire guest suite,51.55655627470724,-0.0486511763891518,120,2,365,30,0.0
33.0,2,3.0,3.0,Private room,Private room in rental unit,51.36744,-0.15207,182,4,182,16,1.5
73.0,1,1.0,1.0,Private room,Private room in townhouse,51.49276441079664,-0.1358404274946076,152,4,10,145,1.5
71.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.47321,-0.06301,203,1,365,4,1.0
160.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.4519340759593,-0.112110268039222,252,1,1125,1,1.0
93.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5138689,-0.1894696,173,1,365,0,1.0
63.0,3,1.0,2.0,Private room,Private room in home,51.49123147994268,-0.0959141933607215,335,1,365,3,3.0
285.0,4,1.0,1.0,Entire home/apt,Entire rental unit,51.49264,-0.16472,169,3,89,3,1.0
51.0,2,1.0,1.0,Private room,Private room in rental unit,51.48894,0.00759,2,1,90,7,1.0
139.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.52663192059278,-0.2090188488364219,73,3,365,51,1.0
53.0,6,1.0,1.0,Entire home/apt,Entire rental unit,51.57334,-0.1989,282,3,365,12,1.0
282.0,8,3.0,3.0,Entire home/apt,Entire condo,51.48166,-0.19866,63,1,1125,0,2.5
236.0,6,2.0,3.0,Entire home/apt,Entire serviced apartment,51.48331953557952,-0.1158093558246622,365,28,365,0,1.0
130.0,2,1.0,1.0,Entire home/apt,Entire condo,51.52035,-0.11544,7,2,30,16,1.0
137.0,3,1.0,2.0,Entire home/apt,Entire serviced apartment,51.52495,-0.17482,317,3,365,67,1.0
101.0,2,1.0,1.0,Entire home/apt,Entire condo,51.53592182013633,-0.1392981014889551,168,1,365,29,1.0
164.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.53024205761394,-0.1337103160880445,196,1,365,14,1.0
63.0,1,1.0,1.0,Private room,Private room in rental unit,51.59261,-0.02344,83,2,28,0,1.0
115.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.45576,-0.41957,163,1,365,5,1.0
502.0,7,3.0,4.0,Entire home/apt,Entire rental unit,51.49841,-0.16332,261,3,365,17,2.0
194.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.47388249999999,-0.1539032,316,14,365,1,1.0
313.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.51508,-0.12837,112,2,1125,60,2.0
175.0,2,1.0,1.0,Entire home/apt,Entire condo,51.48727,-0.15004,152,2,365,3,1.0
41.0,2,1.0,1.0,Private room,Private room in home,51.53306,0.15628,81,2,27,20,1.5
113.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.5696568,-0.1085536,242,2,365,11,1.0
105.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.40185959999999,-0.3046059,341,14,1125,16,1.0
250.0,5,4.0,4.0,Entire home/apt,Entire home,51.41488,-0.1283,177,10,45,7,1.5
82.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.58808692676518,-0.193447684655752,271,6,180,5,1.0
188.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5189871,-0.1685772,347,91,500,0,1.0
48.0,1,1.0,1.0,Private room,Private room in rental unit,51.52707,-0.44664,365,3,365,0,2.0
122.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.52398,-0.07192,306,1,365,33,1.0
123.0,3,2.0,2.0,Entire home/apt,Entire loft,51.52046,0.02017,359,1,184,64,1.5
92.0,3,1.0,2.0,Private room,Room in hotel,51.506283,-0.469873,272,1,365,7,1.5
109.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.50061751542017,-0.0789466594855404,300,14,1125,0,1.0
195.0,5,2.0,3.0,Entire home/apt,Entire condo,51.51668659772351,-0.1494789199686291,358,7,365,1,2.5
123.0,2,1.0,1.0,Private room,Private room in rental unit,51.50208,0.03954,358,1,365,5,1.0
37.0,1,1.0,1.0,Private room,Private room in home,51.39971293609642,-0.2049061342677049,362,3,28,45,1.5
89.0,4,2.0,2.0,Entire home/apt,Entire home,51.54553018738413,-0.0822029248709264,290,2,365,20,1.0
110.0,3,1.0,1.0,Entire home/apt,Entire home,51.4434404666938,-0.0405233965231016,269,1,365,0,1.0
36.0,2,1.0,1.0,Private room,Private room in home,51.52916,0.05628,229,4,1125,143,1.0
95.0,2,1.0,1.0,Private room,Private room in guest suite,51.46963,-0.13019,199,2,1125,19,1.0
32.0,1,1.0,1.0,Private room,Private room in rental unit,51.58439,-0.08117,171,4,1125,29,1.0
154.0,2,1.0,1.0,Entire home/apt,Entire condo,51.50469,-0.1948,135,2,730,113,1.0
143.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5561,-0.16143,267,3,365,12,1.0
72.0,2,1.0,1.0,Private room,Private room in condo,51.47986579170448,0.069643454505289,269,3,5,0,1.0
240.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5135,-0.11127,34,10,365,0,2.0
99.0,6,1.0,3.0,Entire home/apt,Entire rental unit,51.51339017843702,-0.0658727532266888,225,2,28,5,1.0
168.0,2,1.0,1.0,Private room,Private room in condo,51.49918,-0.1316,23,1,90,14,1.0
45.0,1,1.0,1.0,Private room,Private room in rental unit,51.52994,-0.21846,126,2,5,0,1.0
248.0,6,3.0,3.0,Entire home/apt,Entire home,51.48924,0.07041,258,4,365,3,1.0
160.0,5,3.0,3.0,Entire home/apt,Entire rental unit,51.49704579593845,-0.2455833926796913,358,3,30,0,1.0
138.0,3,1.0,2.0,Entire home/apt,Entire condo,51.55845,-0.17649,176,1,100,54,1.0
276.0,4,1.0,2.0,Entire home/apt,Entire serviced apartment,51.51879,-0.13347,127,2,90,1,1.0
43.0,2,1.0,1.0,Private room,Private room in condo,51.54773,-0.2216,115,1,10,452,1.0
38.0,1,1.0,1.0,Private room,Private room in rental unit,51.48092,-0.32898,46,1,14,14,1.0
315.0,4,2.0,3.0,Entire home/apt,Entire rental unit,51.49221,-0.18163,96,4,365,37,2.0
212.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.49971452192976,-0.1888898760080337,148,1,365,7,1.0
75.0,3,1.0,1.0,Entire home/apt,Entire condo,51.51551818847656,-0.0264689996838569,155,2,20,165,1.0
292.0,2,1.0,1.0,Entire home/apt,Entire condo,51.49117,-0.19113,309,6,365,4,2.5
107.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.52569109929627,-0.0502979135463999,103,3,365,15,1.0
206.0,6,2.0,3.0,Entire home/apt,Entire condo,51.5220633,-0.1017191,97,3,30,0,1.0
361.0,4,1.0,1.0,Entire home/apt,Entire rental unit,51.51501770980435,-0.1668337915152836,344,1,365,0,1.0
131.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.53748064092434,-0.1428262885446561,325,1,365,2,1.0
141.0,3,0.0,2.0,Entire home/apt,Entire rental unit,51.5000109,-0.0178568,323,3,365,1,1.0
57.0,1,1.0,1.0,Private room,Private room in condo,51.52328,-0.18269,150,2,180,132,1.5
396.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.48332977294922,-0.1726049929857254,364,14,365,0,1.5
81.0,4,1.0,2.0,Private room,Private room in condo,51.5809749,-0.1212677,308,3,1125,262,1.0
89.0,2,1.0,1.0,Private room,Private room in rental unit,51.52945,-0.18832,178,3,1125,3,1.0
119.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.5507736,-0.0877782,257,3,1125,43,1.0
154.0,4,2.0,1.0,Entire home/apt,Entire home,51.464722500825935,-0.327510697626181,83,3,365,7,1.0
150.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.51467153064141,-0.1750324023743124,172,3,365,3,1.0
241.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.49315,-0.15268,93,1,365,0,2.0
84.0,1,1.0,1.0,Private room,Private room in home,51.45717367174223,-0.1224921271204948,328,2,730,15,1.0
1093.0,5,2.0,2.0,Entire home/apt,Entire rental unit,51.49234,0.06546,365,30,365,2,1.5
200.0,4,1.0,2.0,Entire home/apt,Entire condo,51.49313535567642,0.1508475538359112,361,1,1125,1,1.0
249.0,8,3.0,4.0,Entire home/apt,Entire condo,51.50148,-0.2141,299,3,999,2,2.0
232.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.51415,-0.18292,326,1,1125,6,0.0
50.0,1,1.0,1.0,Private room,Private room in rental unit,51.52178,-0.03217,68,1,21,10,1.0
157.0,5,3.0,4.0,Entire home/apt,Entire home,51.58759,-0.15582,365,7,365,1,1.5
45.0,2,6.0,1.0,Private room,Private room in home,51.47021,-0.10929,265,1,365,40,2.5
75.0,2,3.0,1.0,Private room,Private room in loft,51.54304,-0.02774,132,7,1125,41,1.0
310.0,5,2.0,4.0,Entire home/apt,Entire home,51.514317709314696,-0.1656061139305999,55,3,365,8,2.0
220.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.519337,-0.140511,248,4,365,20,1.5
190.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.4966113904442,-0.0847201795489114,241,2,365,11,1.0
338.0,8,4.0,6.0,Entire home/apt,Entire rental unit,51.5113784,-0.1879006,263,3,180,7,2.0
60.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.506660259487234,-0.2248512580990791,118,3,365,2,1.0
125.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.52723,-0.11283,17,5,90,9,1.0
390.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.51077,-0.14725,104,1,365,0,1.0
225.0,8,3.0,3.0,Entire home/apt,Entire rental unit,51.49448,-0.27924,161,10,1125,105,2.0
47.0,2,1.0,1.0,Private room,Private room in rental unit,51.42415,-0.12901,233,1,365,2,1.0
120.0,5,2.0,3.0,Entire home/apt,Entire condo,51.61563,-0.1348,298,1,90,10,1.0
500.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.53380158573003,-0.1812415499133332,365,7,365,0,2.0
99.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.53342213795881,-0.1948938158095681,229,2,180,29,1.0
116.0,7,2.0,5.0,Entire home/apt,Entire rental unit,51.487757967886665,0.0581641853195202,328,2,365,12,2.0
441.0,16,8.0,8.0,Entire home/apt,Entire home,51.5691774,0.0576043999999999,306,1,365,6,2.5
96.0,2,1.0,1.0,Private room,Private room in rental unit,51.53523,-0.12261,345,1,365,6,1.0
130.0,2,1.0,1.0,Private room,Private room in rental unit,51.46834,-0.17861,89,1,1125,6,1.0
150.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.44976,-0.09947,134,4,365,16,1.0
108.0,4,2.0,2.0,Entire home/apt,Entire condo,51.4689114,-0.0323442,46,1,30,40,1.0
120.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.56298093705758,-0.1067289656193858,243,2,1125,26,1.0
88.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.371483152410015,-0.0872324779629707,188,1,365,1,1.0
160.0,5,2.0,5.0,Entire home/apt,Entire home,51.52669,0.12193,90,7,365,0,1.5
168.0,3,1.0,2.0,Entire home/apt,Entire condo,51.46169,-0.1993,179,6,90,8,1.0
77.0,2,1.0,1.0,Private room,Private room in rental unit,51.51711319223829,-0.3183217269610834,179,1,1125,2,1.0
173.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.4920713020514,-0.1005455764562471,5,2,365,1,1.0
206.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.55365599445128,-0.1612657631123807,267,3,38,0,1.0
94.0,2,1.0,0.0,Entire home/apt,Entire rental unit,51.4809487008729,-0.2051478108083144,106,3,365,14,1.0
470.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.50938,-0.12176,196,2,365,9,2.5
92.0,1,1.0,1.0,Entire home/apt,Entire rental unit,51.515659535012055,-0.057555161815124,1,1,365,0,1.0
56.0,2,1.0,2.0,Private room,Private room in rental unit,51.53222,0.04701,85,1,62,14,2.0
73.0,1,1.0,1.0,Private room,Private room in condo,51.5665,-0.09955,254,2,30,0,1.0
363.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.5210173,-0.1529044,305,30,1125,0,1.0
135.0,4,3.0,3.0,Entire home/apt,Entire condo,51.54002993921302,-0.0251412759550135,5,4,730,18,2.0
120.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.51663,-0.06113,264,1,365,11,1.0
188.0,6,2.0,4.0,Entire home/apt,Entire home,51.5004096,-0.050033,158,1,365,0,1.0
202.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.47289,-0.18891,272,1,365,0,1.5
145.0,3,2.0,2.0,Entire home/apt,Entire rental unit,51.4983,-0.26774,279,6,90,28,1.0
212.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5116145,-0.1354104,27,1,365,42,1.0
56.0,1,1.0,1.0,Private room,Private room in rental unit,51.50916,-0.19306,138,3,199,351,1.0
183.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.58966,-0.13108,364,1,1125,7,1.0
40.0,2,1.0,1.0,Private room,Private room in rental unit,51.55355801814128,0.0556149333715438,118,10,40,0,1.0
39.0,2,1.0,1.0,Private room,Private room in rental unit,51.51454,-0.03247,242,1,14,32,1.5
99.0,6,1.0,1.0,Entire home/apt,Entire rental unit,51.51804,-0.1701,330,1,365,2,1.0
180.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.525635865482016,-0.1293593387521143,194,3,365,57,1.0
264.0,4,3.0,2.0,Entire home/apt,Entire home,51.48618568848968,-0.2862899075656699,165,5,365,5,1.0
565.0,6,2.0,3.0,Entire home/apt,Entire condo,51.4994306,-0.1613491,289,2,365,14,2.0
157.0,8,4.0,4.0,Entire home/apt,Entire home,51.46358,-0.12763,244,2,365,7,3.5
130.0,6,3.0,3.0,Entire home/apt,Entire home,51.45327,-0.376,267,2,1125,3,1.0
80.0,2,1.0,1.0,Private room,Room in aparthotel,51.49868972944854,-0.2066678351094689,31,3,365,73,1.0
87.0,6,1.0,2.0,Entire home/apt,Entire rental unit,51.4916008184721,-0.0899529084563255,66,1,1125,0,1.0
130.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.5814648,-0.0283765,163,1,365,49,1.0
338.0,1,2.0,2.0,Private room,Private room in townhouse,51.47547,-0.13258,87,3,365,2,2.0
50.0,1,2.0,1.0,Private room,Private room in home,51.63423,-0.07017,226,2,1125,4,1.0
104.0,2,1.0,1.0,Private room,Private room in condo,51.5385,-0.14719,23,1,1120,328,1.0
109.0,2,1.0,0.0,Private room,Private room in home,51.54180817576229,-0.0644191801351563,162,1,365,13,1.0
